Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
160224,Women 25-34,Brand Awareness,15 Days,Twitter,0.03,$1477.64,6.82,Los Angeles,French,3761,12660,3,Technology,26-02-2022,Innovate Infinity
665222,Women 35-44,Market Expansion,15 Days,Pinterest,0.04,$1477.75,0.33246991,Austin,Spanish,2208,8173,1,Fashion,29-04-2022,Attire Artistry
869609,Men 18-24,Market Expansion,15 Days,Twitter,0.06,$1477.81,1.39,Miami,French,3761,12661,5,Home,29-08-2022,Domestic Dream
293783,Men 25-34,Increase Sales,15 Days,Instagram,0.09,$1477.86,4.43,New York,French,3761,12661,9,Health,05-06-2022,Balance Beam
499686,Men 25-34,Product Launch,15 Days,Instagram,0.06,$1477.90,4.11,Miami,French,3761,12661,7,Food,09-12-2022,Gastronomy Guild
251094,Women 35-44,Brand Awareness,15 Days,Facebook,0.02,$1478.05,2.79,Los Angeles,French,3762,12662,2,Health,16-04-2022,Wellness Waves
183595,Women 25-34,Increase Sales,15 Days,Facebook,0.02,$1478.22,3.37,Austin,French,3762,12662,4,Home,01-12-2022,Cozy Corners
166476,Women 18-24,Increase Sales,15 Days,Twitter,0.07,$1478.33,7.51,Austin,Spanish,3762,12663,5,Technology,10-04-2022,Cyber Circuit
761949,Men 25-34,Market Expansion,15 Days,Instagram,0.14,$1478.53,6.62,Miami,English,3762,12663,9,Food,15-04-2022,Culinary Quest
472224,Men 35-44,Market Expansion,15 Days,Pinterest,0.11,$1478.54,0.575566189,New York,Spanish,2209,8175,1,Home,31-01-2022,Domestic Dream
239021,Men 35-44,Market Expansion,15 Days,Facebook,0.03,$1478.67,2.66,Miami,French,3762,12664,5,Health,20-08-2022,Aura Align
367590,Women 18-24,Increase Sales,15 Days,Facebook,0.03,$1478.88,1.98,New York,English,3762,12664,9,Health,28-11-2022,Balance Beam
139574,Men 18-24,Brand Awareness,15 Days,Twitter,0.11,$1479.04,6.21,New York,English,3762,12665,7,Technology,02-08-2022,Silicon Saga
307500,All Ages,Brand Awareness,15 Days,Instagram,0.15,$1479.24,3.65,Miami,French,3763,12665,1,Home,30-04-2022,Decor Dreams
800382,Men 45-60,Increase Sales,15 Days,Facebook,0.07,$1479.25,3.54,New York,English,3763,12665,4,Health,13-03-2022,Elixir Essence
325864,Men 45-60,Increase Sales,15 Days,Instagram,0.03,$1479.45,0.14,Los Angeles,French,3763,12666,4,Technology,06-04-2022,NexGen Nerds
487757,Men 35-44,Increase Sales,15 Days,Twitter,0.06,$1479.48,7.68,Austin,French,3763,12666,6,Home,10-08-2022,Nest Neat
216494,Women 25-34,Brand Awareness,15 Days,Instagram,0.02,$1479.49,7.38,Los Angeles,English,3763,12666,1,Fashion,27-07-2022,Attire Artistry
973748,Women 35-44,Market Expansion,15 Days,Twitter,0.01,$1479.58,1.03,New York,Spanish,3763,12667,3,Fashion,09-12-2022,Glam Garments
106744,Women 25-34,Product Launch,15 Days,Pinterest,0.11,$1479.61,1.052821383,Las Vegas,French,2210,8178,1,Food,20-03-2022,Palate Paradise
963130,Women 18-24,Brand Awareness,15 Days,Twitter,0.15,$1479.65,3.31,Los Angeles,French,3764,12668,2,Food,02-02-2022,Feast Flavors
447360,Women 45-60,Product Launch,15 Days,Pinterest,0.14,$1479.66,1.052821383,Los Angeles,English,2210,8179,1,Technology,31-07-2022,Tech Titans
129302,Men 18-24,Brand Awareness,15 Days,Pinterest,0.02,$1479.76,0.834749721,Miami,Spanish,2210,8179,1,Fashion,07-11-2022,Glam Garments
821078,Women 35-44,Market Expansion,15 Days,Instagram,0.12,$1479.85,0.3,Los Angeles,French,3764,12669,9,Fashion,30-09-2022,Mode Maven
437717,Women 18-24,Increase Sales,15 Days,Twitter,0.14,$1479.88,0.53,Miami,English,3764,12669,3,Home,27-09-2022,Cozy Corners
429696,Men 45-60,Increase Sales,15 Days,Facebook,0.12,$1479.91,2.17,Austin,English,3764,12670,10,Fashion,22-07-2022,Runway Rebels
306746,Women 25-34,Increase Sales,15 Days,Instagram,0.06,$1480.17,0.88,Las Vegas,English,3764,12670,4,Fashion,20-09-2022,Trend Tailors
899442,Women 18-24,Brand Awareness,15 Days,Facebook,0.09,$1480.17,4.55,Austin,Spanish,3764,12670,1,Fashion,09-04-2022,Glam Garments
130748,Women 35-44,Increase Sales,15 Days,Twitter,0.03,$1480.24,0.35,Austin,Spanish,3765,12671,7,Food,26-02-2022,Culinary Quest
635917,Women 18-24,Market Expansion,15 Days,Facebook,0.06,$1480.45,3.85,Miami,Spanish,3765,12671,5,Home,12-11-2022,Nest Neat
353685,Women 25-34,Product Launch,15 Days,Twitter,0.07,$1480.51,3.78,Las Vegas,Spanish,3765,12672,1,Technology,28-01-2022,Silicon Saga
792129,Men 45-60,Product Launch,15 Days,Instagram,0.13,$1480.57,2.88,Los Angeles,English,3765,12672,8,Home,15-11-2022,Dwell Delight
532545,Men 35-44,Market Expansion,15 Days,Twitter,0.12,$1480.60,4.32,Las Vegas,Spanish,3765,12672,8,Fashion,04-11-2022,Runway Rebels
839990,Men 18-24,Increase Sales,15 Days,Instagram,0.12,$1480.68,1.46,Austin,English,3765,12673,3,Health,30-12-2022,Well Wish
958653,Men 35-44,Market Expansion,15 Days,Facebook,0.04,$1480.75,0.15,Miami,English,3765,12673,6,Technology,12-11-2022,Quantum Quirks
626357,Men 25-34,Product Launch,15 Days,Instagram,0.11,$1480.79,5,Miami,Spanish,3766,12673,8,Home,05-12-2022,Space Spruce
187669,Men 45-60,Market Expansion,15 Days,Instagram,0.05,$1480.91,7.98,Miami,Spanish,3766,12674,1,Food,04-05-2022,Dine Divine
624040,Women 18-24,Market Expansion,15 Days,Twitter,0.06,$1481.01,1.29,Miami,French,3766,12674,3,Food,16-04-2022,Palate Paradise
659564,Men 25-34,Product Launch,15 Days,Instagram,0.01,$1481.08,5.65,Los Angeles,French,3766,12675,1,Technology,07-02-2022,Gadget Giants
960573,Men 25-34,Product Launch,15 Days,Pinterest,0.14,$1481.08,1.097508199,Austin,French,2211,8183,1,Home,26-04-2022,Cozy Corners
816409,Women 45-60,Increase Sales,15 Days,Pinterest,0.14,$1481.09,0.26454595,Los Angeles,Spanish,2211,8183,1,Technology,13-09-2022,Gadget Giants
937461,Women 45-60,Product Launch,15 Days,Instagram,0.01,$1481.10,2.92,Las Vegas,Spanish,3766,12676,5,Health,22-06-2022,Well Wish
176215,Men 18-24,Brand Awareness,15 Days,Pinterest,0.11,$1481.15,1.231568647,Austin,French,2211,8184,1,Home,28-10-2022,Decor Dreams
854575,Men 18-24,Increase Sales,15 Days,Instagram,0.09,$1481.22,6.1,New York,English,3767,12677,1,Technology,24-10-2022,Innovate Infinity
805534,All Ages,Brand Awareness,15 Days,Instagram,0.13,$1481.23,3.72,New York,Spanish,3767,12677,7,Home,24-04-2022,Living Luxe
318321,All Ages,Increase Sales,15 Days,Instagram,0.05,$1481.26,6.95,Miami,Spanish,3767,12677,4,Home,26-11-2022,Hearth Harmony
442899,Women 45-60,Market Expansion,15 Days,Facebook,0.08,$1481.38,5.24,Austin,French,3767,12678,4,Technology,20-04-2022,Silicon Saga
482324,Women 18-24,Product Launch,15 Days,Facebook,0.05,$1481.50,5.52,Los Angeles,English,3767,12678,5,Health,24-05-2022,Elixir Essence
629980,Women 25-34,Increase Sales,15 Days,Facebook,0.09,$1481.76,5.92,Las Vegas,English,3767,12679,8,Food,13-07-2022,Epicurean Edge
710551,Women 35-44,Market Expansion,15 Days,Pinterest,0.07,$1481.79,1.235143592,New York,English,2212,8186,1,Fashion,09-07-2022,Chic Couture
479485,Men 35-44,Product Launch,15 Days,Pinterest,0.05,$1481.82,0.595228388,Las Vegas,English,2212,8186,1,Home,25-03-2022,Furnish Fine
363162,All Ages,Market Expansion,15 Days,Twitter,0.09,$1481.82,2.59,Las Vegas,French,3768,12680,6,Food,10-06-2022,Culinary Quest
936242,Men 25-34,Product Launch,15 Days,Instagram,0.11,$1481.88,5.7,Austin,Spanish,3768,12680,6,Fashion,27-10-2022,Attire Artistry
979191,Men 35-44,Market Expansion,15 Days,Pinterest,0.08,$1481.98,0.028599562,Las Vegas,French,2213,8187,1,Fashion,03-07-2022,Runway Rebels
107130,Women 35-44,Product Launch,15 Days,Instagram,0.01,$1482.07,0.53,Los Angeles,Spanish,3768,12681,7,Technology,28-07-2022,NexGen Nerds
582661,Men 18-24,Brand Awareness,15 Days,Twitter,0.09,$1482.09,6.89,Las Vegas,Spanish,3768,12681,5,Technology,26-12-2022,Gadget Giants
998733,All Ages,Market Expansion,15 Days,Facebook,0.05,$1482.11,7.69,Los Angeles,French,3768,12682,8,Home,29-08-2022,Space Spruce
184591,All Ages,Product Launch,15 Days,Twitter,0.04,$1482.22,3.1,Las Vegas,Spanish,3768,12682,8,Food,03-11-2022,Nosh Nirvana
767580,Men 25-34,Product Launch,15 Days,Pinterest,0.1,$1482.28,1.379928876,Las Vegas,French,2213,8188,1,Food,27-01-2022,Savor Street
375525,Men 25-34,Brand Awareness,15 Days,Pinterest,0.06,$1482.46,0.890161373,Las Vegas,Spanish,2213,8188,1,Home,09-01-2022,Living Luxe
624911,Women 25-34,Product Launch,15 Days,Facebook,0.14,$1482.47,2.11,Austin,English,3769,12683,10,Home,02-01-2022,Furnish Fine
321166,Women 35-44,Brand Awareness,15 Days,Instagram,0.05,$1482.52,3.06,New York,English,3769,12684,10,Food,09-01-2022,Bistro Bliss
354606,Women 25-34,Increase Sales,15 Days,Instagram,0.02,$1482.54,3.05,New York,French,3769,12684,10,Health,20-01-2022,Elixir Essence
580405,Women 18-24,Increase Sales,15 Days,Facebook,0.1,$1482.57,2.27,Las Vegas,English,3769,12684,3,Food,03-08-2022,Dine Divine
958267,Men 35-44,Market Expansion,15 Days,Facebook,0.08,$1482.58,3.94,Austin,English,3769,12685,2,Food,03-01-2022,Culinary Quest
127720,Men 45-60,Market Expansion,15 Days,Twitter,0.02,$1482.58,2.74,Los Angeles,English,3769,12685,10,Home,09-12-2022,Space Spruce
172816,Women 25-34,Increase Sales,15 Days,Instagram,0.09,$1482.68,3.96,Los Angeles,Spanish,3770,12686,4,Food,20-11-2022,Dine Divine
870356,Women 45-60,Brand Awareness,15 Days,Pinterest,0.15,$1482.69,0.908036099,New York,Spanish,2214,8190,1,Health,29-01-2022,Heal Hub
893568,Men 45-60,Brand Awareness,15 Days,Pinterest,0.06,$1482.76,0.507642229,Austin,French,2214,8190,1,Technology,24-07-2022,Tech Titans
179859,Men 25-34,Brand Awareness,15 Days,Pinterest,0.11,$1482.79,0.146572756,Miami,Spanish,2214,8191,1,Fashion,25-12-2022,Fiber Fashion
362307,All Ages,Brand Awareness,15 Days,Pinterest,0.1,$1482.84,1.045671492,Austin,Spanish,2214,8191,1,Health,22-01-2022,Balance Beam
689027,Men 35-44,Brand Awareness,15 Days,Facebook,0.03,$1482.86,5.99,New York,French,3770,12688,5,Health,13-12-2022,Aura Align
656412,Women 45-60,Increase Sales,15 Days,Facebook,0.05,$1482.88,2.07,New York,Spanish,3770,12688,2,Technology,28-12-2022,NexGen Nerds
837116,Women 45-60,Product Launch,15 Days,Instagram,0.13,$1482.88,0.43,Los Angeles,French,3771,12688,3,Home,21-07-2022,Hearth Harmony
605581,Women 25-34,Brand Awareness,15 Days,Facebook,0.13,$1482.89,1.73,Las Vegas,English,3771,12689,9,Health,22-08-2022,Fitness Front
571489,Men 18-24,Brand Awareness,15 Days,Pinterest,0.06,$1482.90,0.446868159,Austin,Spanish,2214,8192,1,Fashion,05-10-2022,Trend Tailors
380130,Women 45-60,Market Expansion,15 Days,Twitter,0.01,$1482.91,3.59,Las Vegas,English,3771,12689,2,Health,14-04-2022,Aura Align
915226,All Ages,Brand Awareness,15 Days,Pinterest,0.09,$1482.93,0.548754099,Austin,French,2214,8193,1,Technology,04-06-2022,Tech Titans
845304,Women 18-24,Increase Sales,15 Days,Twitter,0.13,$1482.95,3.8,New York,French,3771,12690,10,Fashion,09-02-2022,Vogue Visions
921648,Men 25-34,Market Expansion,15 Days,Pinterest,0.05,$1483.03,0.959872806,Austin,Spanish,2214,8193,1,Food,20-06-2022,Savor Street
547806,Men 45-60,Product Launch,15 Days,Instagram,0.12,$1483.07,6.79,Los Angeles,French,3771,12691,10,Fashion,27-05-2022,Silk & Style
230756,Men 45-60,Market Expansion,15 Days,Twitter,0.13,$1483.11,1.18,Los Angeles,Spanish,3772,12691,7,Home,05-06-2022,Furnish Fine
879353,All Ages,Brand Awareness,15 Days,Facebook,0.07,$1483.15,6.76,New York,English,3772,12692,10,Health,11-05-2022,Elixir Essence
904201,Women 25-34,Increase Sales,15 Days,Facebook,0.11,$1483.18,7.48,Los Angeles,French,3772,12692,6,Health,28-05-2022,Wellness Waves
238898,Men 35-44,Product Launch,15 Days,Facebook,0.05,$1483.24,3.08,Los Angeles,Spanish,3772,12693,5,Fashion,23-05-2022,Silk & Style
379103,Men 35-44,Market Expansion,15 Days,Pinterest,0.07,$1483.32,1.215481393,Austin,English,2215,8195,1,Food,24-10-2022,Gourmet Grove
265814,Men 18-24,Increase Sales,15 Days,Pinterest,0.06,$1483.40,1.140407542,New York,English,2215,8195,1,Fashion,30-11-2022,Trend Tailors
864422,Women 25-34,Market Expansion,15 Days,Pinterest,0.05,$1483.40,0.538029264,Las Vegas,English,2215,8195,1,Food,08-07-2022,Savor Street
777000,Men 35-44,Market Expansion,15 Days,Pinterest,0.01,$1483.41,0.911611045,Los Angeles,Spanish,2215,8195,1,Food,19-03-2022,Savor Street
992772,Men 25-34,Brand Awareness,15 Days,Pinterest,0.14,$1483.43,0.988472368,Las Vegas,Spanish,2215,8196,1,Food,07-06-2022,Culinary Quest
276568,All Ages,Market Expansion,15 Days,Facebook,0.12,$1483.50,0.87,New York,English,3773,12695,2,Health,05-12-2022,Wellness Waves
167631,Men 35-44,Product Launch,15 Days,Instagram,0.1,$1483.66,6.17,Miami,French,3773,12695,2,Home,05-03-2022,Dwell Delight
843200,Women 25-34,Market Expansion,15 Days,Facebook,0.1,$1483.68,3.55,New York,French,3773,12696,1,Fashion,13-10-2022,Trend Tailors
115119,Men 25-34,Brand Awareness,15 Days,Facebook,0.05,$1483.70,2.81,Miami,Spanish,3773,12696,8,Technology,27-04-2022,NexGen Nerds
270285,Women 45-60,Product Launch,15 Days,Facebook,0.07,$1483.72,4.73,Los Angeles,French,3773,12696,10,Technology,18-11-2022,Giga Geeks
592356,Women 25-34,Increase Sales,15 Days,Facebook,0.04,$1483.84,4.17,Miami,Spanish,3773,12697,1,Home,14-08-2022,Living Luxe
251938,Men 25-34,Market Expansion,15 Days,Facebook,0.11,$1483.86,4.28,Los Angeles,English,3774,12697,7,Health,28-03-2022,Elixir Essence
371976,Men 25-34,Brand Awareness,15 Days,Facebook,0.1,$1483.86,7.75,Las Vegas,English,3774,12698,7,Home,16-07-2022,Nest Neat
194588,Women 45-60,Market Expansion,15 Days,Twitter,0.03,$1483.88,5.25,Austin,French,3774,12698,3,Health,01-11-2022,Heal Hub
874320,Men 35-44,Product Launch,15 Days,Instagram,0.09,$1483.96,2.2,Miami,English,3774,12698,9,Fashion,17-10-2022,Glam Garments
642950,Women 18-24,Increase Sales,15 Days,Instagram,0.01,$1484.06,5.12,Austin,Spanish,3774,12699,3,Health,10-08-2022,Aura Align
875973,Men 35-44,Market Expansion,15 Days,Instagram,0.08,$1484.10,0.65,Austin,English,3774,12699,6,Food,24-10-2022,Dine Divine
108461,Men 18-24,Brand Awareness,15 Days,Pinterest,0.06,$1484.10,1.360266677,Los Angeles,Spanish,2216,8199,1,Health,24-08-2022,Vigor Valley
349163,All Ages,Brand Awareness,15 Days,Instagram,0.1,$1484.29,4.15,Austin,Spanish,3774,12700,3,Home,05-03-2022,Homely Haven
583820,All Ages,Increase Sales,15 Days,Facebook,0.05,$1484.30,0.39,Los Angeles,French,3775,12700,8,Health,09-04-2022,Balance Beam
703407,Men 35-44,Product Launch,15 Days,Instagram,0.14,$1484.34,4.86,Los Angeles,French,3775,12701,4,Home,16-07-2022,Homely Haven
309105,Men 35-44,Market Expansion,15 Days,Twitter,0.04,$1484.43,5.89,Miami,French,3775,12701,6,Health,10-06-2022,Balance Beam
367774,Women 18-24,Product Launch,15 Days,Twitter,0.04,$1484.50,4.33,Miami,English,3775,12702,2,Home,15-05-2022,Domestic Dream
647929,Women 25-34,Market Expansion,15 Days,Pinterest,0.09,$1484.51,0.974172587,Los Angeles,Spanish,2217,8200,1,Home,06-03-2022,Dwell Delight
452390,Men 25-34,Brand Awareness,15 Days,Pinterest,0.01,$1484.55,1.267318099,Las Vegas,French,2217,8200,1,Food,19-10-2022,Dine Divine
635733,Women 45-60,Product Launch,15 Days,Twitter,0.09,$1484.61,4.44,Miami,English,3775,12703,3,Home,29-12-2022,Hearth Harmony
624493,All Ages,Product Launch,15 Days,Pinterest,0.02,$1484.68,0.457592995,Las Vegas,Spanish,2217,8201,1,Home,30-08-2022,Decor Dreams
296149,Women 45-60,Market Expansion,15 Days,Twitter,0.08,$1484.70,4.88,Los Angeles,Spanish,3776,12704,9,Home,06-07-2022,Homely Haven
435855,Men 35-44,Brand Awareness,15 Days,Instagram,0.15,$1484.73,5.09,Los Angeles,English,3776,12704,9,Food,10-03-2022,Gastronomy Guild
557434,Men 45-60,Product Launch,15 Days,Facebook,0.13,$1484.77,2.8,Los Angeles,Spanish,3776,12704,9,Fashion,29-03-2022,Glam Garments
518254,Men 35-44,Increase Sales,15 Days,Pinterest,0.13,$1484.88,0.840112139,Miami,English,2217,8202,1,Food,02-08-2022,Feast Flavors
310432,Men 18-24,Product Launch,15 Days,Pinterest,0.02,$1484.99,0.947360497,New York,French,2217,8202,1,Health,28-12-2022,Vigor Valley
155114,Men 18-24,Increase Sales,15 Days,Facebook,0.03,$1485.02,2.22,New York,Spanish,3776,12705,10,Health,17-05-2022,Heal Hub
883406,Women 18-24,Increase Sales,15 Days,Facebook,0.11,$1485.06,4.96,New York,French,3776,12706,10,Fashion,23-06-2022,Runway Rebels
571022,Men 35-44,Market Expansion,15 Days,Facebook,0.02,$1485.08,0.05,Austin,Spanish,3777,12706,9,Food,14-09-2022,Dine Divine
601772,All Ages,Increase Sales,15 Days,Twitter,0.15,$1485.12,3.55,Los Angeles,Spanish,3777,12707,5,Food,10-03-2022,Nosh Nirvana
679756,Men 35-44,Product Launch,15 Days,Facebook,0.01,$1485.18,6.05,New York,French,3777,12707,4,Fashion,10-08-2022,Vogue Visions
556048,Men 45-60,Market Expansion,15 Days,Facebook,0.09,$1485.34,7.1,New York,French,3777,12707,4,Home,27-01-2022,Domestic Dream
755273,Men 18-24,Product Launch,15 Days,Instagram,0.01,$1485.39,1.22,Los Angeles,Spanish,3777,12708,10,Health,11-12-2022,Fitness Front
739875,Men 45-60,Brand Awareness,15 Days,Facebook,0.12,$1485.39,6.61,Las Vegas,English,3777,12708,7,Technology,01-01-2022,Tech Titans
947770,Men 45-60,Product Launch,15 Days,Instagram,0.04,$1485.47,0.85,Los Angeles,Spanish,3777,12709,1,Food,09-09-2022,Bistro Bliss
831492,Women 35-44,Product Launch,15 Days,Facebook,0.13,$1485.66,2.9,Austin,English,3777,12709,7,Home,29-11-2022,Cozy Corners
817407,Men 35-44,Market Expansion,15 Days,Instagram,0.03,$1485.67,1.9,Austin,Spanish,3778,12709,3,Fashion,12-08-2022,Silk & Style
927677,All Ages,Market Expansion,15 Days,Twitter,0.03,$1485.78,5.1,Las Vegas,English,3778,12710,5,Food,15-05-2022,Nosh Nirvana
148139,Men 45-60,Product Launch,15 Days,Facebook,0.04,$1485.81,3.72,New York,English,3778,12710,2,Technology,22-04-2022,NexGen Nerds
146455,Men 45-60,Increase Sales,15 Days,Twitter,0.12,$1485.92,1.67,Miami,English,3778,12711,1,Home,27-11-2022,Dwell Delight
610699,Women 45-60,Product Launch,15 Days,Twitter,0.03,$1485.99,3.76,Austin,French,3778,12711,3,Fashion,09-03-2022,Chic Couture
889349,Women 45-60,Increase Sales,15 Days,Facebook,0.02,$1486.05,0.64,Miami,English,3778,12711,1,Food,27-04-2022,Bistro Bliss
291967,Men 25-34,Market Expansion,15 Days,Pinterest,0.1,$1486.10,0.563053881,Las Vegas,French,2218,8207,1,Fashion,24-05-2022,Fiber Fashion
431455,Women 35-44,Brand Awareness,15 Days,Instagram,0.04,$1486.24,1.28,New York,French,3779,12712,5,Food,02-04-2022,Savor Street
371879,All Ages,Brand Awareness,15 Days,Instagram,0.03,$1486.29,7.16,Las Vegas,French,3779,12712,6,Home,20-05-2022,Space Spruce
726653,Women 18-24,Brand Awareness,15 Days,Instagram,0.12,$1486.45,7.2,Las Vegas,Spanish,3779,12713,1,Food,30-08-2022,Bistro Bliss
199304,Men 25-34,Product Launch,15 Days,Facebook,0.1,$1486.57,1.85,Austin,English,3779,12713,5,Food,13-09-2022,Feast Flavors
349495,Women 18-24,Brand Awareness,15 Days,Twitter,0.06,$1486.64,2.41,Los Angeles,French,3779,12714,5,Home,30-07-2022,Hearth Harmony
651170,Men 18-24,Market Expansion,15 Days,Instagram,0.11,$1486.87,5.72,Miami,English,3779,12714,7,Home,23-10-2022,Domestic Dream
176848,Men 25-34,Market Expansion,15 Days,Facebook,0.08,$1486.98,4.69,Miami,French,3779,12714,9,Technology,28-12-2022,Code Crafters
690957,Women 35-44,Market Expansion,15 Days,Facebook,0.05,$1487.00,3.14,Las Vegas,Spanish,3779,12715,1,Technology,25-07-2022,Innovate Infinity
581345,Men 35-44,Product Launch,15 Days,Instagram,0.13,$1487.12,5.57,New York,English,3780,12715,4,Home,03-11-2022,Domestic Dream
987001,Women 35-44,Market Expansion,15 Days,Facebook,0.13,$1487.14,2.73,Las Vegas,French,3780,12716,10,Technology,14-03-2022,Quantum Quirks
933469,Women 45-60,Market Expansion,15 Days,Facebook,0.08,$1487.15,0.77,Austin,English,3780,12716,4,Home,19-05-2022,Furnish Fine
736859,Men 35-44,Increase Sales,15 Days,Instagram,0.11,$1487.20,4.2,Miami,English,3780,12716,3,Food,25-09-2022,Nosh Nirvana
119863,Women 18-24,Market Expansion,15 Days,Facebook,0.09,$1487.26,6.28,Las Vegas,French,3780,12717,1,Fashion,29-09-2022,Trend Tailors
603440,Men 35-44,Increase Sales,15 Days,Instagram,0.05,$1487.32,4.63,New York,English,3780,12717,8,Technology,20-07-2022,Gadget Giants
244927,Women 45-60,Product Launch,15 Days,Twitter,0.07,$1487.32,3.48,New York,Spanish,3780,12718,7,Health,26-10-2022,Balance Beam
952967,Men 18-24,Product Launch,15 Days,Twitter,0.07,$1487.43,2.24,Los Angeles,French,3781,12718,5,Food,05-06-2022,Gastronomy Guild
544937,Women 18-24,Increase Sales,15 Days,Instagram,0.04,$1487.75,6.3,New York,French,3781,12718,4,Health,30-01-2022,Fitness Front
610269,All Ages,Increase Sales,15 Days,Facebook,0.06,$1487.78,2.17,Los Angeles,Spanish,3781,12719,5,Food,01-02-2022,Palate Paradise
704440,Women 18-24,Increase Sales,15 Days,Pinterest,0.08,$1487.88,0.52194201,Austin,English,2220,8211,1,Fashion,05-10-2022,Fiber Fashion
361899,Women 35-44,Market Expansion,15 Days,Pinterest,0.13,$1487.91,0.611315642,Austin,Spanish,2220,8212,1,Food,17-03-2022,Gourmet Grove
737117,Men 35-44,Increase Sales,15 Days,Pinterest,0.08,$1487.95,0.513004647,Las Vegas,French,2220,8212,1,Food,24-08-2022,Dine Divine
494698,All Ages,Market Expansion,15 Days,Twitter,0.15,$1488.06,0.99,Las Vegas,French,3781,12720,6,Food,04-10-2022,Palate Paradise
